datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name
0.9296,79.2,METERS,GHCND:USC00366508,39.79552,-76.04404,2021-01-01,1979-01-01,"OCTORARO LAKE, PA US"
0.9328,312.4,METERS,GHCND:USC00366531,40.633333,-79.75,1905-01-01,1891-01-01,"OIL CITY, PA US"
0.9404,494.1,METERS,GHCND:USC00366621,41.91667,-76.26667,1960-01-01,1944-01-01,"ORWELL 3 N, PA US"
0.8744,487.7,METERS,GHCND:USC00366622,41.91667,-76.3,1992-01-01,1961-01-01,"ORWELL 2 NW, PA US"
1,178.3,METERS,GHCND:USC00366625,40.6525,-76.1025,1939-01-01,1938-01-01,"ORWIGSBURG, PA US"
0.896,521.2,METERS,GHCND:USC00366649,41.9245,-78.0072,2021-01-01,1993-01-01,"OSWAYO 1 ENE, PA US"
0.8565,118.9,METERS,GHCND:USC00366651,40.470333,-75.156667,1909-01-01,1903-01-01,"OTTSVILLE, PA US"
0.8176,91.4,METERS,GHCND:USC00366681,40.38567,-75.5019,2019-01-01,1943-01-01,"PALM 3 SE, PA US"
0.8994,125,METERS,GHCND:USC00366689,40.8,-75.61667,1997-01-01,1918-01-01,"PALMERTON, PA US"
0.9986,146,METERS,GHCND:USC00366694,40.3,-76.58333,1957-01-01,1956-01-01,"PALMYRA, PA US"
0.6892,349.9,METERS,GHCND:USC00366719,41.1,-79.66667,1949-01-01,1892-01-01,"PARKER, PA US"
0.7772,323.1,METERS,GHCND:USC00366721,41.08333,-79.68333,1987-01-01,1952-01-01,"PARKER, PA US"
1,335.3,METERS,GHCND:USC00366724,41.0964,-79.6719,1950-01-01,1949-01-01,"PARKER 1 E, PA US"
0.8507,414.5,METERS,GHCND:USC00366762,41.4,-75.23333,2000-01-01,1927-01-01,"PAUPACK 1 WSW, PA US"
0.9994,420.9,METERS,GHCND:USC00366786,41.28333,-75.1,1958-01-01,1945-01-01,"PECKS POND, PA US"
0.8883,121.9,METERS,GHCND:USC00366840,40.36667,-75.3,1978-01-01,1970-01-01,"PERKASIE, PA US"
0.9986,4.9,METERS,GHCND:USC00366878,39.96056,-75.14263,2020-01-01,2019-01-01,"PHILADELPHIA CENTER CITY, PA US"
0.9994,9.1,METERS,GHCND:USC00366879,39.95,-75.18333,1978-01-01,1949-01-01,"DREXEL UNIVERSITY, PA US"
0.6667,31.1,METERS,GHCND:USC00366884,39.96667,-75.16667,1951-01-01,1949-01-01,"PHILADELPHIA FRANKLIN INSTITUTE, PA US"
0.8456,18.3,METERS,GHCND:USC00366886,39.95867,-75.1728,2019-01-01,1994-01-01,"PHILADELPHIA FRANKLIN INSTITUTE, PA US"
0.9995,64,METERS,GHCND:USC00366888,39.95,-75.15,1978-01-01,1974-01-01,"PHILADELPHIA WSFO, PA US"
0.8513,4.6,METERS,GHCND:USC00366894,39.89277,-75.175,1941-01-01,1915-01-01,"PHILADELPHIA NAVY YARD, PA US"
0.82,9.1,METERS,GHCND:USC00366899,39.91667,-75.2,1963-01-01,1925-01-01,"PHILADELPHIA POINT B, PA US"
0.9993,27.4,METERS,GHCND:USC00366900,41.65,-75.1,1909-01-01,1906-01-01,"PHILADELPHIA FRIENDS HOSPITAL, PA US"
0.8883,45.7,METERS,GHCND:USC00366901,40.016667,-75.166667,1934-01-01,1926-01-01,"PHILADELPHIA GERMANTOWN, PA US"
0.7114,21,METERS,GHCND:USC00366904,40.03333,-75.25,1957-01-01,1899-01-01,"PHILADELPHIA SHAWMON, PA US"
0.7267,6.1,METERS,GHCND:USC00366910,39.95,-75.18333,1977-01-01,1967-01-01,"PHILADELPHIA 23D AND M, PA US"
0.8632,36.6,METERS,GHCND:USC00366914,40,-75.183333,1915-01-01,1894-01-01,"PHILADELPHIA CENTENNIAL AVENUE, PA US"
0.9577,524.3,METERS,GHCND:USC00366921,40.87291,-78.21615,2021-01-01,1998-01-01,"PHILIPSBURG 2 S, PA US"
0.5356,25.9,METERS,GHCND:USC00366927,40.12113,-75.49415,2018-01-01,1894-01-01,"PHOENIXVILLE 1 E, PA US"
0.9992,409,METERS,GHCND:USC00366939,41.28333,-76.13333,1964-01-01,1951-01-01,"SWEET VALLEY, PA US"
0.8178,677,METERS,GHCND:USC00366944,41.03333,-75.5,1959-01-01,1949-01-01,"PIMPLE HILL, PA US"
0.8103,164.9,METERS,GHCND:USC00366954,40.56667,-76.36667,1961-01-01,1925-01-01,"PINE GROVE 1 NE, PA US"
0.8494,269.7,METERS,GHCND:USC00366955,40.03298,-77.30417,2021-01-01,1982-01-01,"PINE GROVE FURNACE, PA US"
0.8147,548.6,METERS,GHCND:USC00367029,41.7394,-75.4465,2017-01-01,1926-01-01,"PLEASANT MOUNT 1 W, PA US"
0.4997,640.1,METERS,GHCND:USC00367040,41.2808,-75.3958,2011-01-01,2008-01-01,"POCONO PEAK LAKE, PA US"
0.4854,246.9,METERS,GHCND:USC00367073,39.7275,-79.913,2020-01-01,1951-01-01,"POINT MARION LOCK 8, PA US"
0.9992,91.4,METERS,GHCND:USC00367079,40.421667,-75.066667,1909-01-01,1903-01-01,"POINT PLEASANT, PA US"
0.6571,449.6,METERS,GHCND:USC00367103,41.81568,-78.28734,2021-01-01,1949-01-01,"PORT ALLEGANY, PA US"
0.9995,481.9,METERS,GHCND:USC00367108,41.78333,-78.28333,1947-01-01,1942-01-01,"PORT ALLEGANY 3 SW, PA US"
0.8804,137.2,METERS,GHCND:USC00367116,40.58333,-76.03333,1979-01-01,1938-01-01,"PORT CLINTON, PA US"
0.7994,92,METERS,GHCND:USC00367127,40.91667,-75.1,1954-01-01,1940-01-01,"PORTLAND, PA US"
0.4587,36.6,METERS,GHCND:USC00367149,40.25,-75.65,1955-01-01,1895-01-01,"POTTSTOWN, PA US"
0.6734,191.4,METERS,GHCND:USC00367157,40.683333,-76.2,1948-01-01,1903-01-01,"POTTSVILLE, PA US"
0.5802,210,METERS,GHCND:USC00367161,40.7,-76.18333,1970-01-01,1940-01-01,"POTTSVILLE PALO ALTO, PA US"
0.8994,463.3,METERS,GHCND:USC00367167,40.6515,-78.5551,2021-01-01,1982-01-01,"PRINCE GALLITZIN STATE PARK, PA US"
0.2198,374.9,METERS,GHCND:USC00367186,41.589,-75.3303,2020-01-01,1971-01-01,"PROMPTON DAM, PA US"
1,641,METERS,GHCND:USC00367214,41.458667,-77.5705,1942-01-01,1941-01-01,"PUMP STATION TOWER, PA US"
0.3887,396.2,METERS,GHCND:USC00367217,40.95,-79,1949-01-01,1914-01-01,"PUNXSUTAWNEY, PA US"
0.8565,390.1,METERS,GHCND:USC00367229,40.9248,-79.2825,2020-01-01,1944-01-01,"PUTNEYVILLE 2 SE DAM, PA US"
0.6425,149,METERS,GHCND:USC00367239,40.43333,-75.33333,1969-01-01,1886-01-01,"QUAKERTOWN, PA US"
0.7364,701,METERS,GHCND:USC00367310,41.85,-77.86667,1992-01-01,1955-01-01,"RAYMOND, PA US"
0.8678,304.8,METERS,GHCND:USC00367312,40.38139,-78.07528,2012-01-01,1975-01-01,"RAYSTOWN LAKE 2, PA US"
0.9992,303.3,METERS,GHCND:USC00367313,40.3815,-78.0754,2021-01-01,2012-01-01,"RAYSTOWN HQ, PA US"
0.8851,109.7,METERS,GHCND:USC00367322,40.42694,-75.93194,2008-01-01,1974-01-01,"READING 4 NNW, PA US"
0.8661,405.4,METERS,GHCND:USC00367338,40.16667,-79.26667,2006-01-01,1977-01-01,"RECTOR 3 SSW, PA US"
0.779,201.2,METERS,GHCND:USC00367409,41.3299,-77.7381,2021-01-01,1895-01-01,"RENOVO, PA US"
0.7495,174,METERS,GHCND:USC00367417,41.2,-76.1,1953-01-01,1934-01-01,"RETREAT 1 SW, PA US"
0.7055,686.1,METERS,GHCND:USC00367425,41.9,-78.53333,1963-01-01,1947-01-01,"REW, PA US"
0.782,238,METERS,GHCND:USC00367443,39.95,-80,1965-01-01,1943-01-01,"RICES LANDING L 6, PA US"
0.7747,414.5,METERS,GHCND:USC00367477,41.4196,-78.74921,2021-01-01,1893-01-01,"RIDGWAY, PA US"
0.6541,331.9,METERS,GHCND:USC00367497,40.86667,-76.23333,1951-01-01,1897-01-01,"RINGTOWN, PA US"
0.7403,167.6,METERS,GHCND:USC00367578,40.5515,-75.7222,2011-01-01,1985-01-01,"RODALE RESEARCH CTR, PA US"
0.9281,305.1,METERS,GHCND:USC00367694,41.78333,-76.05,1959-01-01,1946-01-01,"RUSH, PA US"
0.9808,265.2,METERS,GHCND:USC00367727,41.78333,-76.11667,2003-01-01,1950-01-01,"RUSHVILLE, PA US"
0.7642,455.1,METERS,GHCND:USC00367728,41.96667,-79.18333,1999-01-01,1983-01-01,"RUSSELL 3 NW, PA US"
0.636,378,METERS,GHCND:USC00367729,41.9381,-79.1333,1983-01-01,1962-01-01,"RUSSELL RIVER, PA US"
0.8134,609.6,METERS,GHCND:USC00367730,41.8422,-77.4759,2013-01-01,1971-01-01,"SABINSVILLE 3 SE, PA US"
0.8513,59.4,METERS,GHCND:USC00367732,39.92534,-76.38903,2021-01-01,1995-01-01,"SAFE HARBOR DAM, PA US"
0.7267,197.8,METERS,GHCND:USC00367733,39.983333,-75.883333,1921-01-01,1911-01-01,"SADSBURYVILLE, PA US"
0.812,340.2,METERS,GHCND:USC00367734,41.716667,-80.116667,1925-01-01,1894-01-01,"SAEGERSTOWN, PA US"
0.823,353.6,METERS,GHCND:USC00367735,40.7819,-79.2375,2015-01-01,1965-01-01,"SAGAMORE, PA US"
0.8229,402.3,METERS,GHCND:USC00367739,40.76667,-79.23333,1973-01-01,1940-01-01,"SAGAMORE 1 S, PA US"
0.5382,530.4,METERS,GHCND:USC00367762,41.416667,-78.583333,1909-01-01,1897-01-01,"ST. MARYS, PA US"
0.9269,338,METERS,GHCND:USC00367782,40.5101,-79.5459,2021-01-01,1953-01-01,"SALINA 3 W, PA US"
0.6267,259.1,METERS,GHCND:USC00367796,40.45,-79.48333,1951-01-01,1893-01-01,"SALTSBURG, PA US"
0.8466,253,METERS,GHCND:USC00367846,40.2173,-78.254,2012-01-01,1941-01-01,"SAXTON 1 W, PA US"
0.7764,238.7,METERS,GHCND:USC00367863,40.683,-79.6684,2020-01-01,1891-01-01,"SCHENLEY LOCK 5, PA US"
0.9342,245.1,METERS,GHCND:USC00367902,41.41667,-75.66667,1971-01-01,1926-01-01,"SCRANTON, PA US"
0.9992,268.2,METERS,GHCND:USC00367926,40.468667,-75.6025,1909-01-01,1903-01-01,"SEISHOLTZVILLE, PA US"
0.7514,128,METERS,GHCND:USC00367931,40.7831,-76.8617,2021-01-01,1893-01-01,"SELINSGROVE 2 S, PA US"
0.347,92,METERS,GHCND:USC00367938,40.35515,-75.31313,2020-01-01,1949-01-01,"SELLERSVILLE, PA US"
0.9993,865.6,METERS,GHCND:USC00367942,40.01667,-79.3,1993-01-01,1983-01-01,"SEVEN SPRINGS, PA US"
0.9281,342,METERS,GHCND:USC00367956,40.41667,-79.01667,1951-01-01,1938-01-01,"SEWARD, PA US"
1,281,METERS,GHCND:USC00367965,40.18333,-77.86667,1950-01-01,1949-01-01,"SHADE GAP, PA US"
0.8744,234.7,METERS,GHCND:USC00367978,40.8,-76.55,1992-01-01,1945-01-01,"SHAMOKIN, PA US"
0.7853,289.9,METERS,GHCND:USC00368000,41.26667,-80.46667,1951-01-01,1938-01-01,"SHARPSVILLE, PA US"
0.9439,388.6,METERS,GHCND:USC00368011,40.03278,-78.63722,2010-01-01,1993-01-01,"SHAWNEE STATE PARK, PA US"
0.782,208.8,METERS,GHCND:USC00368057,41.1831,-76.1488,2016-01-01,1971-01-01,"SHICKSHINNY 3 N, PA US"
0.0257,460.2,METERS,GHCND:USC00368066,41.96667,-78.18333,2013-01-01,1897-01-01,"SHINGLEHOUSE, PA US"
0.7976,207.3,METERS,GHCND:USC00368073,40.05903,-77.52127,2021-01-01,1913-01-01,"SHIPPENSBURG, PA US"
0.9986,224,METERS,GHCND:USC00368078,40.61667,-80.43333,1957-01-01,1956-01-01,"SHIPPINGPORT, PA US"
0.9315,249.9,METERS,GHCND:USC00368145,41.3202,-78.0958,2012-01-01,1954-01-01,"SINNEMAHONING, PA US"
0.4998,393.2,METERS,GHCND:USC00368155,41.5987,-78.1714,1963-01-01,1958-01-01,"SIZERVILLE, PA US"
0.8624,384,METERS,GHCND:USC00368184,41.056,-80.0595,2021-01-01,1949-01-01,"SLIPPERY ROCK 1 SSW, PA US"
0.1836,447.8,METERS,GHCND:USC00368190,41.81667,-78.43333,1942-01-01,1894-01-01,"SMETHPORT, PA US"
0.9996,463.3,METERS,GHCND:USC00368203,41.79667,-78.46333,1991-01-01,1985-01-01,"SMETHPORT, PA US"
1,679.7,METERS,GHCND:USC00368205,41.102333,-78.522833,1942-01-01,1941-01-01,"SMITH ELLIOTT FIRE TOWER, PA US"
0.9992,143.3,METERS,GHCND:USC00368208,40.421667,-75.103333,1909-01-01,1903-01-01,"SMITHS CORNERS, PA US"
0.7773,640.1,METERS,GHCND:USC00368216,41.166667,-75.183333,1934-01-01,1926-01-01,"SNOW HILL, PA US"
0.7217,640.1,METERS,GHCND:USC00368244,39.997,-79.08334,2021-01-01,1950-01-01,"SOMERSET, PA US"
0.8744,655.9,METERS,GHCND:USC00368249,40.01667,-79.08333,1958-01-01,1895-01-01,"SOMERSET WATER WORKS, PA US"
0.1934,76.2,METERS,GHCND:USC00368263,40.1719,-75.036,2011-01-01,1981-01-01,"SOUTHAMPTON, PA US"
1,426.7,METERS,GHCND:USC00368275,41.51667,-75.4,1950-01-01,1949-01-01,"SOUTH CANAAN 1 NE, PA US"
0.7996,201.2,METERS,GHCND:USC00368303,40.5,-76.916667,1908-01-01,1894-01-01,"SOUTH EATON, PA US"
0.8287,463.3,METERS,GHCND:USC00368308,39.85072,-77.5039,2021-01-01,1940-01-01,"SOUTH MOUNTAIN, PA US"
0.9995,274.9,METERS,GHCND:USC00368359,41.8,-80.38333,1959-01-01,1955-01-01,"SPRINGBORO, PA US"
0.9993,306.3,METERS,GHCND:USC00368361,41.8162,-80.4249,2021-01-01,1996-01-01,"SPRINGBORO 3 WNW, PA US"
0.9063,137.2,METERS,GHCND:USC00368379,39.86952,-76.86321,2021-01-01,1936-01-01,"SPRING GROVE, PA US"
0.9992,54.9,METERS,GHCND:USC00368380,40.283333,-75.466667,1909-01-01,1903-01-01,"SPRING MOUNT, PA US"
0.9123,73.2,METERS,GHCND:USC00368388,40.21667,-75.21667,1998-01-01,1976-01-01,"SPRINGHOUSE 2 NE, PA US"
0.7068,762.9,METERS,GHCND:USC00368395,39.73333,-79.16667,1958-01-01,1918-01-01,"SPRINGS 1 SW, PA US"
0.9993,262.1,METERS,GHCND:USC00368400,40.5711,-75.2781,2021-01-01,1991-01-01,"SPRINGTOWN 1 NNE, PA US"
0.1206,232,METERS,GHCND:USC00368405,40.61667,-78.15,1952-01-01,1895-01-01,"SPRUCE CREEK, PA US"
0.9451,356.6,METERS,GHCND:USC00368449,40.79326,-77.86712,2021-01-01,1893-01-01,"STATE COLLEGE, PA US"
0.8263,284.1,METERS,GHCND:USC00368469,41.4039,-78.0183,2021-01-01,1970-01-01,"STEVENSON DAM, PA US"
0.9026,548.9,METERS,GHCND:USC00368560,40.1,-78.95,1991-01-01,1961-01-01,"STOYSTOWN, PA US"
0.863,182.9,METERS,GHCND:USC00368570,40.4833,-76.1833,2010-01-01,1945-01-01,"STRAUSSTOWN, PA US"
0.1785,573,METERS,GHCND:USC00368589,40.55,-78.91667,2004-01-01,1949-01-01,"STRONGSTOWN, PA US"
0.754,143.6,METERS,GHCND:USC00368596,41.01478,-75.20712,2020-01-01,1911-01-01,"EAST STROUDSBURG, PA US"
0.8456,402.9,METERS,GHCND:USC00368610,41.01667,-78.83333,1966-01-01,1941-01-01,"STUMP CREEK, PA US"
0.6661,152.4,METERS,GHCND:USC00368636,40.316667,-76.916667,1941-01-01,1936-01-01,"SUMMERDALE NEAR, PA US"
1,350.5,METERS,GHCND:USC00368657,41.716667,-80.416667,1922-01-01,1921-01-01,"SUMMIT, PA US"
0.3869,141.7,METERS,GHCND:USC00368662,40.856667,-76.7675,1925-01-01,1895-01-01,"SUNBURY, PA US"
0.6766,175.3,METERS,GHCND:USC00368668,40.8532,-76.7891,2021-01-01,1926-01-01,"SUNBURY, PA US"
0.571,136.2,METERS,GHCND:USC00368673,40.88333,-76.76667,1949-01-01,1943-01-01,"SUNBURY AIRPORT, PA US"
0.8599,277.4,METERS,GHCND:USC00368692,41.9478,-75.6047,2020-01-01,1935-01-01,"SUSQUEHANNA, PA US"
0.7363,223.4,METERS,GHCND:USC00368699,40.23333,-79.8,1960-01-01,1942-01-01,"SUTERSVILLE, PA US"
0.7269,57.9,METERS,GHCND:USC00368717,39.9055,-75.35,1904-01-01,1894-01-01,"SWARTHMORE, PA US"
0.3998,409,METERS,GHCND:USC00368725,41.28333,-76.13333,1970-01-01,1966-01-01,"SWEET VALLEY, PA US"
0.8898,281.9,METERS,GHCND:USC00368758,40.79472,-75.97528,2012-01-01,1940-01-01,"TAMAQUA, PA US"
0.6919,347.5,METERS,GHCND:USC00368763,40.8483,-75.9995,2021-01-01,1931-01-01,"TAMAQUA 4 N DAM, PA US"
0.8327,677,METERS,GHCND:USC00368770,41.4,-77.85,1951-01-01,1940-01-01,"TAMARACK 2 S FIRE TO, PA US"
0.4283,277.4,METERS,GHCND:USC00368776,41.05389,-75.29028,2007-01-01,1980-01-01,"TANNERSVILLE 2 E, PA US"
0.9993,374.9,METERS,GHCND:USC00368868,41.8975,-77.1419,2021-01-01,1983-01-01,"TIOGA HAMMOND DAM, PA US"
0.6763,365.8,METERS,GHCND:USC00368873,41.4792,-79.4432,2020-01-01,1922-01-01,"TIONESTA 2 SE LAKE, PA US"
0.7995,465.1,METERS,GHCND:USC00368880,41.6,-79.66667,1954-01-01,1945-01-01,"TITUSVILLE 2 S, PA US"
0.3527,473,METERS,GHCND:USC00368885,41.63333,-79.66667,1950-01-01,1934-01-01,"TITUSVILLE, PA US"
0.9846,371.9,METERS,GHCND:USC00368888,41.63098,-79.69304,2021-01-01,1954-01-01,"TITUSVILLE WATER WORKS, PA US"
0.8456,531,METERS,GHCND:USC00368901,41.78333,-79.53333,1965-01-01,1953-01-01,"TORPEDO 4 W, PA US"
0.9042,231.6,METERS,GHCND:USC00368905,41.7511,-76.443,2020-01-01,1895-01-01,"TOWANDA 1 S, PA US"
0.9577,225.9,METERS,GHCND:USC00368910,40.51667,-76.61667,1961-01-01,1938-01-01,"TOWER CITY 5 SW, PA US"
1,256,METERS,GHCND:USC00368912,40.58333,-76.51667,1963-01-01,1962-01-01,"TOWER CITY 2 E, PA US"
0.9991,460.2,METERS,GHCND:USC00368947,41.1353,-78.7028,2013-01-01,2011-01-01,"TREASURE LAKE, PA US"
0.7791,318.5,METERS,GHCND:USC00368959,41.79028,-76.7725,2010-01-01,1952-01-01,"TROY 1 NE, PA US"
0.1427,189,METERS,GHCND:USC00368982,41.56667,-75.9,1973-01-01,1946-01-01,"TUNKHANNOCK, PA US"
0.5996,499.9,METERS,GHCND:USC00369002,41.9,-78.26667,1966-01-01,1952-01-01,"TURTLEPOINT 4 NE, PA US"
0.6526,271.3,METERS,GHCND:USC00369022,40.6645,-78.2191,2021-01-01,1973-01-01,"TYRONE, PA US"
0.956,310.9,METERS,GHCND:USC00369024,40.71667,-78.2,1971-01-01,1949-01-01,"TYRONE 4 NE BALD EAG, PA US"
0.7852,378,METERS,GHCND:USC00369042,41.9004,-79.861,2020-01-01,1951-01-01,"UNION CITY FILTRATION PLANT, PA US"
0.8368,291.4,METERS,GHCND:USC00369050,39.915,-79.7191,2018-01-01,1896-01-01,"UNIONTOWN 1 NE, PA US"
0.9995,609.9,METERS,GHCND:USC00369074,39.96667,-75.3,1959-01-01,1950-01-01,"UPPER DARBY, PA US"
0.6661,313.9,METERS,GHCND:USC00369099,41.43333,-79.95,1958-01-01,1956-01-01,"UTICA, PA US"
0.916,48.8,METERS,GHCND:USC00369103,40.0982,-75.4196,1994-01-01,1983-01-01,"VALLEY FORGE NATIONAL PK, PA US"
0.8566,359.7,METERS,GHCND:USC00369115,41.31667,-79.65,1995-01-01,1982-01-01,"VAN, PA US"
0.8952,243.8,METERS,GHCND:USC00369128,40.6,-79.55,1987-01-01,1940-01-01,"VANDERGRIFT, PA US"
0.823,251.5,METERS,GHCND:USC00369131,40.603,-79.566667,1947-01-01,1914-01-01,"VANDERGRIFT, PA US"
0.9992,342.9,METERS,GHCND:USC00369140,40.58333,-79.51667,2001-01-01,1988-01-01,"VANDERGRIFT 3 NE, PA US"
0.9993,118.9,METERS,GHCND:USC00369191,40.02319,-75.37087,2020-01-01,2017-01-01,"VILLANOVA, PA US"
0.8394,107,METERS,GHCND:USC00369196,40.51667,-75.86667,1970-01-01,1946-01-01,"VIRGINVILLE, PA US"
0.6661,494.1,METERS,GHCND:USC00369206,41.41667,-79.23333,1958-01-01,1956-01-01,"VOWINCKEL, PA US"
0.6661,491,METERS,GHCND:USC00369209,41.4,-79.25,1958-01-01,1956-01-01,"VOWINCKEL 1 WSW, PA US"
0.9992,271.3,METERS,GHCND:USC00369270,39.7659,-78.2351,2018-01-01,2012-01-01,"WARFORDSBURG 2 W, PA US"
0.9296,368.8,METERS,GHCND:USC00369298,41.8467,-79.1494,2021-01-01,1893-01-01,"WARREN, PA US"
0.0339,350.5,METERS,GHCND:USC00369312,40.18333,-80.23333,1981-01-01,1923-01-01,"WASHINGTON, PA US"
0.615,396.2,METERS,GHCND:USC00369318,40.1789,-80.1889,2014-01-01,1976-01-01,"WASHINGTON 3 NE, PA US"
0.1922,190.2,METERS,GHCND:USC00369328,41.304667,-77.356667,1920-01-01,1895-01-01,"WATERVILLE, PA US"
0.8326,737.9,METERS,GHCND:USC00369340,41.61667,-77.55,1949-01-01,1944-01-01,"WATROUS 9 S LEE FIRE, PA US"
0.8883,149,METERS,GHCND:USC00369345,41.08333,-76.86667,1966-01-01,1949-01-01,"WATSONTOWN, PA US"
0.966,299,METERS,GHCND:USC00369362,39.9,-80.21667,1961-01-01,1932-01-01,"WAYNESBURG 2 W, PA US"
0.805,286.5,METERS,GHCND:USC00369367,39.8986,-80.1656,2020-01-01,1949-01-01,"WAYNESBURG 1 E, PA US"
0.4703,536.4,METERS,GHCND:USC00369385,41.3,-78.48333,1987-01-01,1971-01-01,"WEEDVILLE 1 N, PA US"
0.6246,221.9,METERS,GHCND:USC00369398,40.855167,-77.291,1939-01-01,1916-01-01,"WEIKERT, PA US"
0.264,420.6,METERS,GHCND:USC00369407,41.74167,-77.31222,1999-01-01,1894-01-01,"WELLSBORO, PA US"
0.8415,554.1,METERS,GHCND:USC00369408,41.7004,-77.3871,2020-01-01,1926-01-01,"WELLSBORO 4 SW, PA US"
0.9161,153,METERS,GHCND:USC00369420,40.05,-76.95,1958-01-01,1947-01-01,"WELLSVILLE, PA US"
0.789,125,METERS,GHCND:USC00369430,40.33333,-76.1,1959-01-01,1941-01-01,"WERNERSVILLE, PA US"
0.5829,542.5,METERS,GHCND:USC00369460,41.933333,-77.816667,1926-01-01,1915-01-01,"WEST BINGHAM, PA US"
0.7656,114.3,METERS,GHCND:USC00369464,39.9708,-75.635,2017-01-01,1894-01-01,"WEST CHESTER 2 NW, PA US"
0.9995,42.7,METERS,GHCND:USC00369465,39.96667,-75.66667,1982-01-01,1978-01-01,"WEST CHESTER 2 W, PA US"
0.8744,573,METERS,GHCND:USC00369490,41.98333,-77.56667,1988-01-01,1981-01-01,"WESTFIELD 5 N, PA US"
0.2855,335.3,METERS,GHCND:USC00369496,41.554333,-80.475167,1939-01-01,1926-01-01,"WESTFORD, PA US"
0.7996,106.7,METERS,GHCND:USC00369500,39.933333,-75.55,1900-01-01,1896-01-01,"WESTTOWN, PA US"
0.8505,136.9,METERS,GHCND:USC00369503,39.8,-75.8,1976-01-01,1930-01-01,"WEST GROVE 1 SE, PA US"
0.6407,359.7,METERS,GHCND:USC00369507,41.58333,-79.4,1991-01-01,1953-01-01,"WEST HICKORY RIVER, PA US"
0.7364,410,METERS,GHCND:USC00369510,41.57639,-79.41056,2011-01-01,1993-01-01,"WEST HICKORY 2, PA US"
0.8744,235,METERS,GHCND:USC00369555,40.21667,-79.76667,1948-01-01,1893-01-01,"WEST NEWTON, PA US"
0.4283,378,METERS,GHCND:USC00369650,40.059833,-75.773667,1924-01-01,1897-01-01,"WHITE HAVEN, PA US"
0.6788,411.5,METERS,GHCND:USC00369655,40.76667,-79.41667,1993-01-01,1941-01-01,"WHITESBURG, PA US"
0.8391,201.2,METERS,GHCND:USC00369702,41.23333,-75.88333,1999-01-01,1894-01-01,"WILKES BARRE, PA US"
0.6292,257.6,METERS,GHCND:USC00369714,40.4667,-78.2,2021-01-01,1941-01-01,"WILLIAMSBURG, PA US"
0.9393,150.9,METERS,GHCND:USC00369733,41.2358,-76.9974,1945-01-01,1896-01-01,"WILLIAMSPORT RIVER, PA US"
0.9993,160,METERS,GHCND:USC00369735,41.2486,-76.9833,2021-01-01,1997-01-01,"WILLIAMSPORT 2, PA US"
0.7773,388.6,METERS,GHCND:USC00369738,40.588333,-76.6095,1942-01-01,1934-01-01,"WILLIAMSTOWN, PA US"
0.9148,361.2,METERS,GHCND:USC00369823,40.03942,-78.52386,2021-01-01,1951-01-01,"WOLFSBURG, PA US"
0.9991,666.6,METERS,GHCND:USC00369870,40.916667,-77.333333,1945-01-01,1943-01-01,"WOODWARD, PA US"
0.8425,118.9,METERS,GHCND:USC00369933,39.91667,-76.75,2014-01-01,1894-01-01,"YORK 3 SSW PUMP STATION, PA US"
0.8448,94.5,METERS,GHCND:USC00369950,40.11389,-76.71222,2017-01-01,1921-01-01,"YORK HAVEN, PA US"
0.7495,140.2,METERS,GHCND:USC00369959,39.937833,-76.717,1944-01-01,1941-01-01,"YORK VIOLET HILL SUBSTATION, PA US"
1,370.9,METERS,GHCND:USC00369966,41.85,-79.31667,1950-01-01,1949-01-01,"YOUNGSVILLE, PA US"
0.7996,280.4,METERS,GHCND:USC00369974,40.7895,-80.186667,1930-01-01,1926-01-01,"ZELIENOPLE, PA US"
0.9281,519.1,METERS,GHCND:USC00369982,40.7,-76.38333,1979-01-01,1966-01-01,"ZERBEY AIRPORT, PA US"
0.9493,287.1,METERS,GHCND:USC00369990,40.9,-76.21667,1972-01-01,1953-01-01,"ZION GROVE, PA US"
0.7363,178.3,METERS,GHCND:USC00369994,40.46667,-75.45,1950-01-01,1932-01-01,"ZIONSVILLE 3 ESE, PA US"
0.9785,178.3,METERS,GHCND:USC00369995,40.46667,-75.45,1997-01-01,1950-01-01,"ZIONSVILLE 3 ESE, PA US"
0.5692,320,METERS,GHCND:USC00466207,39.63333,-79.95,1951-01-01,1873-01-01,"MORGANTOWN 1, WV US"
0.7363,539.5,METERS,GHCND:USR0000PALL,41.4864,-79.1025,2020-01-01,2002-01-01,"ALLEGHENY PENNSYLVANIA, PA US"
0.6662,548.6,METERS,GHCND:USR0000PERI,41.6281,-79.9567,2014-01-01,2003-01-01,"ERIE PENNSYLVANIA, PA US"
0.9278,121.9,METERS,GHCND:USW00003761,39.8593,-75.7861,2020-01-01,2007-01-01,"AVONDALE 2 N, PA US"
0.9041,696.2,METERS,GHCND:USW00004726,40.31611,-78.83389,2021-01-01,2001-01-01,"JOHNSTOWN CAMBRIA CO AIRPORT, PA US"
0.9056,652.9,METERS,GHCND:USW00004751,41.79835,-78.6355,2021-01-01,1958-01-01,"BRADFORD REGIONAL AIRPORT, PA US"
0.8494,550.2,METERS,GHCND:USW00004787,41.17947,-78.89326,2021-01-01,1962-01-01,"DUBOIS JEFFERSON CO AIRPORT, PA US"
